District,Major_Schemes_Sown,Minor_Schemes_Sown,Rainfed_Sown,All_Schemes_Sown,Major_Schemes_Harvested,Minor_Schemes_Harvested,Rainfed_Harvested,All_Schemes_Harvested,Major_Schemes_Yield,Minor_Schemes_Yield,Rainfed_Yield,Average_Yield,Nett_Extent_Harvested,Total_Production,Source_File,Season,Year,Predicted_Production,Production_Gap,Gap_Percentage,Prediction_Accuracy,Performance
MULATIVU,3681.0,4112.0,2960.0,10753.0,2157.0,2855.0,1765.0,6778.0,2472.0,2450.0,2444.0,2456.0,6395.0,15703.0,2010-2011 Maha.csv,Maha,2010-2011,34148.00845003667,-18445.008450036672,-117.46168534698256,-17.461685346982563,Below Expected
BATTICALOA,22439.0,2415.0,34665.0,59520.0,7049.0,45.0,7330.0,14424.0,2345.0,2485.0,2450.0,2399.0,12731.0,30539.0,2010-2011 Maha.csv,Maha,2010-2011,163242.7825537191,-132703.7825537191,-434.53872934188774,-334.53872934188774,Below Expected
AMPARA,59170.0,2514.0,9136.0,70819.0,33549.0,1243.0,4890.0,39682.0,3516.0,2386.0,2321.0,3333.0,37924.0,126409.0,2010-2011 Maha.csv,Maha,2010-2011,213932.3263147392,-87523.32631473921,-69.23820797153621,30.761792028463788,Below Expected
TRINCOMALEE,17484.0,5615.0,7231.0,30331.0,14109.0,4615.0,4467.0,23191.0,2444.0,2364.0,2235.0,2388.0,21544.0,51451.0,2010-2011 Maha.csv,Maha,2010-2011,88668.50416052213,-37217.504160522134,-72.33582274498481,27.66417725501519,Below Expected
KURUNEGALA,15652.0,35592.0,30020.0,81263.0,15474.0,35137.0,29596.0,80206.0,3581.0,3324.0,3177.0,3319.0,80206.0,266234.0,2010-2011 Maha.csv,Maha,2010-2011,260043.57578462453,6190.424215375475,2.3251816880546716,97.67481831194533,As Expected
PUTTALAM,7489.0,10493.0,2271.0,20253.0,7004.0,10198.0,2171.0,19373.0,3951.0,3495.0,3331.0,3641.0,16467.0,59959.0,2010-2011 Maha.csv,Maha,2010-2011,63135.34925620586,-3176.34925620586,-5.297535409539619,94.70246459046038,Below Expected
ANURADHAPURA,54339.0,48752.0,10022.0,113113.0,51813.0,45176.0,8599.0,105587.0,4998.0,4071.0,3281.0,4463.0,84903.0,378939.0,2010-2011 Maha.csv,Maha,2010-2011,283732.13997877564,95206.86002122436,25.12458734023797,74.87541265976203,Above Expected
POLONNARUWA,60379.0,2819.0,2198.0,65396.0,55404.0,2600.0,2142.0,60145.0,3892.0,3704.0,2399.0,3831.0,53204.0,203822.0,2010-2011 Maha.csv,Maha,2010-2011,239404.01806449762,-35582.01806449762,-17.45739815353476,82.54260184646523,Below Expected
BADULLA,11075.0,10742.0,5915.0,27733.0,10651.0,10758.0,5766.0,27175.0,3636.0,3407.0,2594.0,3324.0,23099.0,76787.0,2010-2011 Maha.csv,Maha,2010-2011,81043.77067972695,-4256.770679726949,-5.543608527129526,94.45639147287048,Below Expected
MONARAGALA,9589.0,9269.0,11729.0,30587.0,9580.0,9236.0,11729.0,30544.0,5379.0,3946.0,3111.0,4077.0,29934.0,122027.0,2010-2011 Maha.csv,Maha,2010-2011,95926.24010823453,26100.75989176547,21.389331780479296,78.6106682195207,Above Expected
RATNAPURA,5014.0,7379.0,4202.0,16595.0,5014.0,7256.0,4191.0,16461.0,5231.0,2753.0,2795.0,3519.0,13992.0,49242.0,2010-2011 Maha.csv,Maha,2010-2011,43635.464374517534,5606.535625482466,11.385678131437524,88.61432186856247,Above Expected
KEGALLE,0.0,2689.0,5523.0,8212.0,0.0,2688.0,5511.0,8199.0,0.0,3622.0,2686.0,2993.0,7681.0,22985.0,2010-2011 Maha.csv,Maha,2010-2011,24715.834413047265,-1730.8344130472651,-7.530278064160388,92.46972193583962,Below Expected
COLOMBO,81.0,440.0,1857.0,2378.0,80.0,434.0,1829.0,2343.0,3441.0,3364.0,2893.0,2999.0,1991.0,5970.0,2011 Yala.csv,Yala,2011,10084.475750991367,-4114.475750991367,-68.91919180890062,31.08080819109938,Below Expected
GAMPAHA,1477.0,1455.0,2529.0,5461.0,1471.0,1453.0,2525.0,5449.0,3802.0,3488.0,3148.0,3415.0,4632.0,15820.0,2011 Yala.csv,Yala,2011,21806.860394616357,-5986.860394616357,-37.84361817077343,62.15638182922657,Below Expected
KALUTARA,113.0,1808.0,9578.0,11499.0,113.0,1781.0,9500.0,11394.0,2596.0,2451.0,2424.0,2430.0,10510.0,25538.0,2011 Yala.csv,Yala,2011,34648.76676415284,-9110.766764152839,-35.67533387169253,64.32466612830747,Below Expected
KANDY,3714.0,3122.0,2291.0,9127.0,3639.0,3059.0,2245.0,8943.0,4411.0,3492.0,2977.0,3737.0,6999.0,26154.0,2011 Yala.csv,Yala,2011,33542.1598335198,-7388.1598335198,-28.248680253574214,71.75131974642579,Below Expected
MATALE,5055.0,4943.0,720.0,10718.0,4984.0,4908.0,715.0,10607.0,4839.0,3689.0,3286.0,4202.0,8374.0,35191.0,2011 Yala.csv,Yala,2011,38234.047586500805,-3043.0475865008048,-8.647232492685076,91.35276750731492,Below Expected
NUWARAELIYA,666.0,2215.0,65.0,2946.0,662.0,2195.0,64.0,2921.0,4302.0,4209.0,3190.0,4208.0,1645.0,6923.0,2011 Yala.csv,Yala,2011,13712.885968216056,-6789.885968216056,-98.07722039890302,1.9227796010969769,Below Expected
GALLE,70.0,24.0,10466.0,10560.0,70.0,24.0,10451.0,10545.0,3533.0,3122.0,2919.0,2924.0,8253.0,24130.0,2011 Yala.csv,Yala,2011,28695.107433484613,-4565.107433484613,-18.918804117217626,81.08119588278237,Below Expected
MATARA,3574.0,3210.0,8617.0,15401.0,3574.0,3206.0,8592.0,15372.0,3831.0,3275.0,3086.0,3299.0,12137.0,40036.0,2011 Yala.csv,Yala,2011,40450.49803549895,-414.49803549895296,-1.0353133067712883,98.96468669322871,As Expected
HAMBANTOTA,19796.0,4176.0,1367.0,25339.0,19753.0,4144.0,1363.0,25260.0,5345.0,4090.0,3633.0,5047.0,22070.0,111387.0,2011 Yala.csv,Yala,2011,106996.93387976242,4390.066120237578,3.941273326544011,96.058726673456,As Expected
JAFFNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011 Yala.csv,Yala,2011,8658.05289981872,-8658.05289981872,-inf,-inf,Below Expected
KILLINOCHCHI,6295.0,223.0,0.0,6518.0,6278.0,223.0,0.0,6501.0,2622.0,2434.0,0.0,2616.0,5769.0,15090.0,2011 Yala.csv,Yala,2011,28241.442109551397,-13151.442109551397,-87.153360566941,12.846639433058996,Below Expected
MANNAR,1767.0,51.0,0.0,1818.0,1749.0,50.0,0.0,1799.0,3873.0,2740.0,0.0,3842.0,1718.0,6601.0,2011 Yala.csv,Yala,2011,14793.646048204319,-8192.646048204319,-124.11219585220903,-24.112195852209027,Below Expected
VAVUNIYA,1418.0,2845.0,9.0,4272.0,1418.0,2845.0,9.0,4272.0,4752.0,3854.0,3305.0,4151.0,4043.0,16781.0,2011 Yala.csv,Yala,2011,23418.690227267532,-6637.6902272675325,-39.55479546670361,60.44520453329639,Below Expected
MULATIVU,2656.0,777.0,0.0,3433.0,2603.0,768.0,0.0,3371.0,3720.0,3498.0,0.0,3669.0,3180.0,11668.0,2011 Yala.csv,Yala,2011,21340.297689989504,-9672.297689989504,-82.89593495020144,17.104065049798564,Below Expected
BATTICALOA,19516.0,1560.0,623.0,21699.0,19516.0,1560.0,623.0,21699.0,4132.0,3197.0,2940.0,4031.0,19152.0,77196.0,2011 Yala.csv,Yala,2011,80195.11056090277,-2999.1105609027727,-3.885059537933018,96.11494046206698,As Expected
AMPARA,59303.0,1709.0,892.0,61904.0,59303.0,1709.0,892.0,61904.0,4919.0,3677.0,3360.0,4863.0,59161.0,287675.0,2011 Yala.csv,Yala,2011,224092.57895785186,63582.42104214814,22.10217121479035,77.89782878520965,Above Expected
TRINCOMALEE,16504.0,2010.0,0.0,18514.0,16246.0,2010.0,0.0,18256.0,4807.0,3931.0,0.0,4710.0,16960.0,79890.0,2011 Yala.csv,Yala,2011,76898.50645042931,2991.4935495706886,3.7445156459765787,96.25548435402342,As Expected
KURUNEGALA,12108.0,31732.0,24779.0,68619.0,12084.0,31500.0,23874.0,67458.0,4280.0,3860.0,3358.0,3758.0,67458.0,253478.0,2011 Yala.csv,Yala,2011,219152.9759352606,34325.02406473941,13.541618627549298,86.4583813724507,Above Expected
PUTTALAM,7718.0,8624.0,1179.0,17521.0,7621.0,8432.0,1141.0,17194.0,4133.0,3337.0,3242.0,3684.0,14614.0,53833.0,2011 Yala.csv,Yala,2011,56951.29210903861,-3118.292109038608,-5.792528948857779,94.20747105114222,Below Expected
ANURADHAPURA,27980.0,26433.0,58.0,54471.0,27956.0,25929.0,58.0,53943.0,5064.0,4475.0,0.0,4775.0,43375.0,207127.0,2011 Yala.csv,Yala,2011,212736.88845925045,-5609.888459250447,-2.70842934974699,97.291570650253,As Expected
POLONNARUWA,58810.0,2856.0,0.0,61666.0,58810.0,2795.0,0.0,61605.0,5075.0,4028.0,0.0,5028.0,54496.0,273981.0,2011 Yala.csv,Yala,2011,249290.36746931958,24690.63253068042,9.011804661885467,90.98819533811454,Above Expected
BADULLA,8414.0,4738.0,27.0,13179.0,8414.0,4708.0,27.0,13149.0,4972.0,3373.0,2785.0,4395.0,11177.0,49123.0,2011 Yala.csv,Yala,2011,46262.16021292534,2860.839787074663,5.823829544357354,94.17617045564265,Above Expected
MONARAGALA,6714.0,7187.0,1863.0,15764.0,6710.0,7041.0,1805.0,15556.0,4944.0,3719.0,2647.0,4123.0,15245.0,62853.0,2011 Yala.csv,Yala,2011,54911.037627819685,7941.962372180315,12.635772949867652,87.36422705013234,Above Expected
RATNAPURA,2086.0,6646.0,3002.0,11734.0,2086.0,6218.0,2997.0,11301.0,4807.0,3198.0,2518.0,3315.0,9606.0,31841.0,2011 Yala.csv,Yala,2011,36276.55645885282,-4435.556458852821,-13.930330262406398,86.0696697375936,Below Expected
KEGALLE,0.0,2230.0,4794.0,7024.0,0.0,2216.0,4787.0,7003.0,0.0,2956.0,2663.0,2756.0,6560.0,18077.0,2011 Yala.csv,Yala,2011,22319.20994995895,-4242.209949958949,-23.467444542562095,76.53255545743791,Below Expected
UDA_WALAWE,13882.0,0.0,0.0,13882.0,13882.0,0.0,0.0,13882.0,6532.0,0.0,0.0,6532.0,11799.0,77075.0,2011 Yala.csv,Yala,2011,53571.28647590187,23503.71352409813,30.494600744856477,69.50539925514352,Above Expected
MAHAWELI_H,17558.0,0.0,0.0,17558.0,17558.0,0.0,0.0,17558.0,5373.0,0.0,0.0,5373.0,15746.0,84603.0,2011 Yala.csv,Yala,2011,71270.84646040852,13332.153539591483,15.75848792547721,84.24151207452279,Above Expected
COLOMBO,105.0,2114.0,2398.0,4617.0,105.0,2114.0,2397.0,4616.0,3564.0,3504.0,3450.0,3477.0,3924.0,13644.0,2011-2012 Maha.csv,Maha,2011-2012,23492.34728928013,-9848.34728928013,-72.18079221108275,27.819207788917254,Below Expected
GAMPAHA,1530.0,2513.0,6290.0,10333.0,1530.0,2513.0,6290.0,10333.0,3565.0,3479.0,3416.0,3453.0,8783.0,30332.0,2011-2012 Maha.csv,Maha,2011-2012,43269.98162201356,-12937.981622013562,-42.65456159176303,57.34543840823697,Below Expected
KALUTARA,115.0,2094.0,11942.0,14151.0,114.0,2094.0,11866.0,14074.0,3518.0,3452.0,3350.0,3367.0,12983.0,43713.0,2011-2012 Maha.csv,Maha,2011-2012,50726.55329269977,-7013.553292699769,-16.044548058243016,83.95545194175699,Below Expected
KANDY,4158.0,5522.0,3619.0,13299.0,4158.0,5494.0,3044.0,12697.0,5042.0,3864.0,3530.0,4169.0,10040.0,41863.0,2011-2012 Maha.csv,Maha,2011-2012,49152.4526149515,-7289.4526149515,-17.4126379259764,82.5873620740236,Below Expected
MATALE,6234.0,8308.0,4635.0,19177.0,6234.0,8290.0,4561.0,19086.0,4947.0,4117.0,4101.0,4384.0,17164.0,75244.0,2011-2012 Maha.csv,Maha,2011-2012,74147.29907763701,1096.7009223629866,1.457526078309216,98.54247392169079,As Expected
NUWARAELIYA,1073.0,4212.0,197.0,5482.0,1073.0,4206.0,196.0,5475.0,4227.0,3967.0,3539.0,4002.0,3085.0,12348.0,2011-2012 Maha.csv,Maha,2011-2012,24323.76814417144,-11975.768144171441,-96.98548869591384,3.014511304086156,Below Expected
GALLE,88.0,109.0,15771.0,15968.0,88.0,109.0,15720.0,15917.0,3891.0,3766.0,3426.0,3431.0,12457.0,42740.0,2011-2012 Maha.csv,Maha,2011-2012,47474.98158396914,-4734.981583969136,-11.078571792159888,88.92142820784011,Below Expected
MATARA,3621.0,3156.0,8419.0,15196.0,3620.0,3153.0,8404.0,15177.0,4028.0,3615.0,3505.0,3653.0,11982.0,43767.0,2011-2012 Maha.csv,Maha,2011-2012,54139.049665845705,-10372.049665845705,-23.698333598020664,76.30166640197933,Below Expected
HAMBANTOTA,20546.0,4652.0,1561.0,26759.0,19917.0,4627.0,1557.0,26102.0,5450.0,4546.0,3921.0,5198.0,22805.0,118551.0,2011-2012 Maha.csv,Maha,2011-2012,118338.60885099461,212.39114900538698,0.17915593205066763,99.82084406794934,As Expected
JAFFNA,0.0,0.0,8755.0,8755.0,0.0,0.0,8668.0,8668.0,0.0,0.0,2680.0,2680.0,7692.0,20611.0,2011-2012 Maha.csv,Maha,2011-2012,27072.140845828413,-6461.140845828413,-31.34802215238665,68.65197784761335,Below Expected
KILLINOCHCHI,10207.0,179.0,10490.0,20876.0,10176.0,178.0,10124.0,20478.0,3313.0,3136.0,2803.0,3059.0,18172.0,55591.0,2011-2012 Maha.csv,Maha,2011-2012,71303.76376431002,-15712.763764310017,-28.26494174292604,71.73505825707396,Below Expected
MANNAR,11730.0,1667.0,19.0,13416.0,11730.0,1667.0,19.0,13416.0,5012.0,3312.0,2830.0,4798.0,12810.0,61459.0,2011-2012 Maha.csv,Maha,2011-2012,53409.27917578117,8049.720824218828,13.097708755786504,86.9022912442135,Above Expected
VAVUNIYA,3719.0,10824.0,1451.0,15994.0,3716.0,10664.0,1332.0,15713.0,4461.0,3912.0,3091.0,3972.0,14825.0,58888.0,2011-2012 Maha.csv,Maha,2011-2012,50253.13432631212,8634.865673687877,14.663200777217561,85.33679922278245,Above Expected
MULATIVU,5546.0,2580.0,1601.0,9727.0,5546.0,2580.0,1593.0,9720.0,3082.0,2904.0,2835.0,2994.0,9171.0,27460.0,2011-2012 Maha.csv,Maha,2011-2012,44025.60637644801,-16565.606376448013,-60.32631601037149,39.67368398962851,Below Expected
BATTICALOA,22300.0,2403.0,34767.0,59470.0,22300.0,2288.0,27527.0,52115.0,4130.0,3853.0,3402.0,3733.0,45996.0,171715.0,2011-2012 Maha.csv,Maha,2011-2012,178002.15502622593,-6287.155026225926,-3.6613895269638217,96.33861047303618,As Expected
AMPARA,59562.0,2938.0,9377.0,71877.0,59562.0,2938.0,9377.0,71877.0,5284.0,4366.0,3596.0,5026.0,68693.0,345264.0,2011-2012 Maha.csv,Maha,2011-2012,251320.52986249205,93943.47013750795,27.209170413801598,72.7908295861984,Above Expected
TRINCOMALEE,17198.0,5622.0,7341.0,30161.0,17198.0,5622.0,7341.0,30160.0,4822.0,4630.0,3582.0,4484.0,28019.0,125644.0,2011-2012 Maha.csv,Maha,2011-2012,97466.51793315148,28177.48206684852,22.42644461084375,77.57355538915625,Above Expected
KURUNEGALA,11019.0,25654.0,25948.0,62621.0,10992.0,24090.0,21636.0,56718.0,4957.0,3805.0,3557.0,3934.0,56718.0,223110.0,2011-2012 Maha.csv,Maha,2011-2012,235979.77139777594,-12869.771397775941,-5.768352560519896,94.2316474394801,Below Expected
PUTTALAM,4688.0,6996.0,1497.0,13181.0,4565.0,6366.0,1158.0,12089.0,4548.0,3843.0,3605.0,4087.0,10275.0,41991.0,2011-2012 Maha.csv,Maha,2011-2012,53912.37576656107,-11921.375766561068,-28.390311653833127,71.60968834616688,Below Expected
ANURADHAPURA,31168.0,48277.0,9808.0,89253.0,31168.0,48260.0,9437.0,88865.0,5194.0,5044.0,3970.0,4982.0,71456.0,356020.0,2011-2012 Maha.csv,Maha,2011-2012,280312.8672019307,75707.13279806927,21.264853884070916,78.73514611592908,Above Expected
POLONNARUWA,59426.0,2862.0,2224.0,64512.0,59401.0,2862.0,2224.0,64487.0,5150.0,4624.0,3960.0,5086.0,57045.0,290130.0,2011-2012 Maha.csv,Maha,2011-2012,249402.2625399144,40727.7374600856,14.037754613478647,85.96224538652135,Above Expected
BADULLA,11043.0,10658.0,5851.0,27552.0,11043.0,10383.0,5794.0,27221.0,5042.0,4337.0,3823.0,4514.0,23138.0,104433.0,2011-2012 Maha.csv,Maha,2011-2012,91157.83675562103,13275.163244378971,12.711655553684153,87.28834444631585,Above Expected
MONARAGALA,7728.0,9299.0,14958.0,31985.0,7728.0,9299.0,14958.0,31986.0,5210.0,4117.0,3855.0,4258.0,31346.0,133486.0,2011-2012 Maha.csv,Maha,2011-2012,112340.01721978019,21145.982780219812,15.841348740856578,84.15865125914343,Above Expected
RATNAPURA,2027.0,7025.0,3896.0,12948.0,2027.0,7014.0,3891.0,12933.0,4544.0,3165.0,3117.0,3367.0,10993.0,37011.0,2011-2012 Maha.csv,Maha,2011-2012,49452.20617891396,-12441.206178913963,-33.614887949296055,66.38511205070395,Below Expected
KEGALLE,0.0,2415.0,4688.0,7103.0,0.0,2395.0,4657.0,7052.0,0.0,3772.0,3555.0,3629.0,6606.0,23970.0,2011-2012 Maha.csv,Maha,2011-2012,33256.022250393864,-9286.022250393864,-38.74018460740035,61.25981539259965,Below Expected
UDAWALAWE,13447.0,0.0,0.0,13447.0,13447.0,0.0,0.0,13447.0,6399.0,0.0,0.0,6399.0,13178.0,84318.0,2011-2012 Maha.csv,Maha,2011-2012,55946.415050308686,28371.584949691314,33.64831346769529,66.35168653230471,Above Expected
MAHAWELI_H,24215.0,0.0,0.0,24215.0,24215.0,0.0,0.0,24215.0,6155.0,0.0,0.0,6155.0,21716.0,133657.0,2011-2012 Maha.csv,Maha,2011-2012,108574.02286006488,25082.977139935116,18.76667674714764,81.23332325285236,Above Expected
COLOMBO,187.0,56.0,667.0,910.0,56.0,187.0,663.0,906.0,3196.0,3195.0,2931.0,3002.0,771.0,2314.0,2012 Yala.csv,Yala,2012,9391.189982012198,-7077.189982012198,-305.84226369974925,-205.84226369974925,Below Expected
GAMPAHA,1056.0,1184.0,1331.0,3571.0,1182.0,1051.0,1325.0,3558.0,3744.0,3148.0,2912.0,3258.0,3024.0,9854.0,2012 Yala.csv,Yala,2012,21263.004859686163,-11409.004859686163,-115.78044306561968,-15.780443065619679,Below Expected
KALUTARA,1053.0,72.0,6107.0,7232.0,72.0,1053.0,6091.0,7216.0,2693.0,2585.0,2362.0,2398.0,6656.0,15960.0,2012 Yala.csv,Yala,2012,26319.87341436155,-10359.873414361551,-64.91148755865633,35.08851244134367,Below Expected
KANDY,2008.0,3053.0,497.0,5558.0,3053.0,1876.0,460.0,5389.0,3942.0,3460.0,2389.0,3642.0,4217.0,15358.0,2012 Yala.csv,Yala,2012,27032.20632917798,-11674.206329177981,-76.01384509166546,23.98615490833454,Below Expected
MATALE,2936.0,2100.0,602.0,5638.0,2001.0,2681.0,478.0,5160.0,4442.0,3200.0,3246.0,3686.0,4075.0,15018.0,2012 Yala.csv,Yala,2012,28502.816615225544,-13484.816615225544,-89.79102820099575,10.208971799004246,Below Expected
NUWARAELIYA,968.0,159.0,17.0,1144.0,159.0,964.0,16.0,1139.0,3569.0,3014.0,2699.0,3087.0,641.0,1980.0,2012 Yala.csv,Yala,2012,12411.537905043098,-10431.537905043098,-526.8453487395504,-426.84534873955045,Below Expected
GALLE,6.0,4.0,4202.0,4212.0,4.0,6.0,4167.0,4177.0,3075.0,3075.0,3075.0,3075.0,3269.0,10051.0,2012 Yala.csv,Yala,2012,19834.96515922322,-9783.965159223219,-97.34320126577673,2.6567987342232726,Below Expected
MATARA,2730.0,3015.0,6731.0,12476.0,3010.0,2728.0,6296.0,12034.0,3602.0,2845.0,2875.0,3050.0,9501.0,28977.0,2012 Yala.csv,Yala,2012,35570.57247613964,-6593.572476139641,-22.754503489455917,77.24549651054409,Below Expected
HAMBANTOTA,3726.0,16691.0,986.0,21403.0,16608.0,3255.0,662.0,20525.0,5208.0,3905.0,2642.0,4919.0,17933.0,88203.0,2012 Yala.csv,Yala,2012,97526.83462499395,-9323.83462499395,-10.570881517628596,89.42911848237141,Below Expected
JAFFNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012 Yala.csv,Yala,2012,8942.887883605667,-8942.887883605667,-inf,-inf,Below Expected
MANNAR,6.0,2195.0,0.0,2201.0,1850.0,0.0,0.0,1850.0,3759.0,3638.0,0.0,3759.0,1642.0,6171.0,2012 Yala.csv,Yala,2012,15144.164255233929,-8973.164255233929,-145.4085926954129,-45.40859269541289,Below Expected
VAVUNIYA,417.0,739.0,0.0,1156.0,444.0,300.0,0.0,744.0,3964.0,3527.0,0.0,3788.0,711.0,2692.0,2012 Yala.csv,Yala,2012,19523.014701905806,-16831.014701905806,-625.2234287483583,-525.2234287483583,Below Expected
MULATIVU,500.0,2088.0,0.0,2588.0,2082.0,500.0,0.0,2582.0,3638.0,3391.0,0.0,3590.0,2443.0,8772.0,2012 Yala.csv,Yala,2012,20775.005044521928,-12003.005044521928,-136.83316284224725,-36.83316284224725,Below Expected
KILLINOCHCHI,15.0,5756.0,0.0,5771.0,4797.0,11.0,0.0,4808.0,4033.0,3609.0,0.0,4032.0,4537.0,18293.0,2012 Yala.csv,Yala,2012,24734.137930857767,-6441.137930857767,-35.21094369899834,64.78905630100166,Below Expected
BATTICALOA,2444.0,19123.0,2320.0,23887.0,19123.0,2444.0,2320.0,23887.0,4031.0,3735.0,3665.0,3965.0,21083.0,83599.0,2012 Yala.csv,Yala,2012,77367.58148256398,6231.418517436017,7.453939063189771,92.54606093681024,Above Expected
AMPARA,1807.0,58474.0,583.0,60864.0,57503.0,1671.0,575.0,59749.0,4772.0,3625.0,3617.0,4729.0,57103.0,270027.0,2012 Yala.csv,Yala,2012,211552.66139502687,58474.338604973134,21.654996946591687,78.3450030534083,Above Expected
TRINCOMALEE,1412.0,14695.0,0.0,16107.0,14573.0,1373.0,0.0,15946.0,4473.0,4260.0,0.0,4455.0,14813.0,65988.0,2012 Yala.csv,Yala,2012,60684.46951363619,5303.530486363808,8.037113545438276,91.96288645456173,Above Expected
KURUNEGALA,17416.0,8914.0,15187.0,41517.0,4776.0,6360.0,4017.0,15153.0,4252.0,3119.0,2880.0,3413.0,15153.0,51712.0,2012 Yala.csv,Yala,2012,133396.029230391,-81684.029230391,-157.95952434713604,-57.95952434713604,Below Expected
PUTTALAM,2400.0,3496.0,445.0,6341.0,3145.0,1138.0,183.0,4466.0,3881.0,2897.0,2707.0,3582.0,3797.0,13600.0,2012 Yala.csv,Yala,2012,28323.539575618553,-14723.539575618553,-108.26132040895995,-8.261320408959946,Below Expected
ANURADHAPURA,10062.0,16506.0,0.0,26568.0,14304.0,7796.0,0.0,22100.0,4241.0,3696.0,0.0,4049.0,17771.0,71951.0,2012 Yala.csv,Yala,2012,126303.60879932962,-54352.608799329624,-75.54114438900032,24.458855610999677,Below Expected
POLONNARUWA,2559.0,50893.0,0.0,53452.0,43396.0,2118.0,0.0,45514.0,4252.0,3119.0,0.0,4199.0,40262.0,169071.0,2012 Yala.csv,Yala,2012,232947.14471071507,-63876.144710715074,-37.78066298224715,62.21933701775285,Below Expected
BADULLA,3898.0,7744.0,34.0,11676.0,7672.0,3784.0,34.0,11490.0,4534.0,3563.0,2585.0,4208.0,9766.0,41101.0,2012 Yala.csv,Yala,2012,44553.68318446111,-3452.683184461108,-8.400484621934035,91.59951537806596,Below Expected
MONARAGALA,5653.0,6790.0,1025.0,13468.0,6598.0,4520.0,590.0,11708.0,4781.0,2919.0,2677.0,3956.0,11474.0,45392.0,2012 Yala.csv,Yala,2012,48239.79331762157,-2847.7933176215665,-6.273778017319278,93.72622198268073,Below Expected
RATNAPURA,5378.0,2046.0,2319.0,9743.0,1982.0,5102.0,2038.0,9122.0,4499.0,3307.0,2776.0,3447.0,7753.0,26729.0,2012 Yala.csv,Yala,2012,33152.99037897584,-6423.990378975839,-24.03378494884148,75.96621505115851,Below Expected
KEGALLE,1002.0,0.0,1880.0,2882.0,0.0,819.0,1456.0,2275.0,0.0,2864.0,2652.0,2728.0,2131.0,5814.0,2012 Yala.csv,Yala,2012,18659.49804460755,-12845.49804460755,-220.94079884085912,-120.94079884085912,Below Expected
UDA_WALAWE,0.0,11644.0,0.0,11644.0,11644.0,0.0,0.0,11644.0,5052.0,0.0,0.0,5052.0,9898.0,50004.0,2012 Yala.csv,Yala,2012,50613.06128758653,-609.0612875865336,-1.2180251331624141,98.78197486683759,As Expected
MAHAWELI_H,0.0,12533.0,0.0,12533.0,2172.0,0.0,0.0,2172.0,5316.0,0.0,0.0,5316.0,1948.0,10355.0,2012 Yala.csv,Yala,2012,49644.81720460014,-39289.81720460014,-379.42846165717185,-279.42846165717185,Below Expected
COLOMBO,87.0,973.0,3002.0,4062.0,87.0,973.0,3002.0,4062.0,3508.0,3692.0,3568.0,3597.0,3453.0,12418.0,2012-2013 Maha.csv,Maha,2012-2013,21113.692876631412,-8695.692876631412,-70.02490639902894,29.975093600971064,Below Expected
GAMPAHA,1758.0,3388.0,6030.0,11176.0,1758.0,3380.0,6015.0,11153.0,3959.0,3955.0,3573.0,3750.0,9480.0,35547.0,2012-2013 Maha.csv,Maha,2012-2013,40982.83715591406,-5435.837155914058,-15.291971631682161,84.70802836831784,Below Expected
KALUTARA,93.0,2321.0,11224.0,13638.0,93.0,2310.0,11179.0,13582.0,3250.0,3249.0,3073.0,3105.0,12529.0,38898.0,2012-2013 Maha.csv,Maha,2012-2013,45101.465799254336,-6203.465799254336,-15.948032801826152,84.05196719817386,Below Expected
KANDY,4089.0,5462.0,2441.0,11992.0,4089.0,5426.0,2430.0,11944.0,4845.0,3709.0,3295.0,4013.0,9446.0,37909.0,2012-2013 Maha.csv,Maha,2012-2013,45902.81341333683,-7993.813413336829,-21.086848540813076,78.91315145918692,Below Expected
MATALE,6948.0,9036.0,5184.0,21168.0,6908.0,8940.0,5160.0,21008.0,5179.0,4296.0,3556.0,4404.0,18892.0,83208.0,2012-2013 Maha.csv,Maha,2012-2013,80820.5645772066,2387.4354227933945,2.869237841065035,97.13076215893497,As Expected
NUWARAELIYA,1015.0,4373.0,29.0,5418.0,1015.0,4373.0,29.0,5418.0,2952.0,5840.0,2727.0,5282.0,3053.0,16125.0,2012-2013 Maha.csv,Maha,2012-2013,21250.752756888556,-5125.752756888556,-31.7876139962081,68.21238600379189,Below Expected
GALLE,102.0,723.0,13317.0,14141.0,102.0,723.0,13200.0,14024.0,3867.0,3940.0,3528.0,3552.0,10975.0,38984.0,2012-2013 Maha.csv,Maha,2012-2013,42465.824022412446,-3481.8240224124456,-8.931418075139662,91.06858192486034,Below Expected
